"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"3,5,9,11,13,14,16;A","BBABABBBABABAABA",5.24199375,2.68996821997161,9.92145166666667,12.8139017852359,32.7831183333333,17.4076865018761,11.975,0.653125,8.22,2.32
"3,5,9,11,13,15,16;A","BBABABBBABABABAA",5.12445979166667,2.53176560756051,10.2050783333333,12.835019318228,33.1451866666667,17.5056253044937,11.636875,0.615625,8.37,2.34
"3,5,9,11,14,15,16;A","BBABABBBABABBAAA",5.03205010416667,2.4711257932598,10.458675,12.8890375319883,33.4562916666667,17.5558586243365,11.33,0.585,8.62,2.39
"3,5,9,12,13,14,15;A","BBABABBBABBAAAAB",5.32736927083334,2.96298436739179,9.8244,12.9774725885338,32.454335,17.1610381702531,12.166875,0.6725,8.45,2.35
"3,5,9,12,13,14,16;A","BBABABBBABBAAABA",5.18961583333333,2.72162647507774,10.1185066666667,12.9134075544881,33.0094833333333,17.3835752537249,11.8125,0.6275,8.48,2.35
"3,5,9,12,13,15,16;A","BBABABBBABBAABAA",5.0701484375,2.54689131999664,10.3963733333333,12.9317900054223,33.3628783333333,17.4814676987704,11.463125,0.585625,8.61,2.37
"3,5,9,12,14,15,16;A","BBABABBBABBABAAA",4.97300145833333,2.46491831447615,10.6353383333333,12.9760794384797,33.654015,17.5332791205024,11.134375,0.554375,8.83,2.41
"3,5,9,13,14,15,16;A","BBABABBBABBBAAAA",4.91417208333333,2.49046965781635,10.88272,13.0669387302178,33.9340733333333,17.5438479768495,10.99625,0.53125,9.13,2.51
"3,5,10,11,12,13,14;A","BBABABBBBAAAAABB",5.6886003125,3.39824410410529,9.23262666666667,12.8882230960875,31.648375,16.9534481282896,13.3275,0.81,8.04,2.32
"3,5,10,11,12,13,15;A","BBABABBBBAAAABAB",5.56207885416667,3.20310364801881,9.40942333333333,12.8755281881328,31.92386,17.0352623270083,12.94,0.760625,8.13,2.32
"3,5,10,11,12,13,16;A","BBABABBBBAAAABBA",5.427005625,3.02146363542632,9.73243666666667,12.8230061599463,32.5218916666667,17.2895522395571,12.588125,0.724375,8.17,2.32
"3,5,10,11,12,14,15;A","BBABABBBBAAABAAB",5.4513340625,3.06821615663401,9.61055,12.9185643945831,32.1803366666667,17.0935054002458,12.618125,0.718125,8.26,2.36
"3,5,10,11,12,14,16;A","BBABABBBBAAABABA",5.31446604166667,2.85744707654486,9.917415,12.8587135915849,32.7496516666667,17.3319148775507,12.245,0.68,8.3,2.36
"3,5,10,11,12,15,16;A","BBABABBBBAAABBAA",5.198220625,2.71741226842962,10.20384,12.8787437475092,33.1209316666667,17.4316653096149,11.92125,0.6425,8.46,2.38
"3,5,10,11,13,14,15;A","BBABABBBBAABAAAB",5.364565,3.01515779090169,9.80260666666667,12.9941725807146,32.4177166666667,17.1138578052134,12.34375,0.69125,8.48,2.41
"3,5,10,11,13,14,16;A","BBABABBBBAABAABA",5.22680791666667,2.78223204346349,10.0979616666667,12.9296879097992,32.9728066666667,17.3449908940811,11.97375,0.650625,8.51,2.41
"3,5,10,11,13,15,16;A","BBABABBBBAABABAA",5.107453125,2.61595732963464,10.3720366666667,12.9464188753039,33.32422,17.4396275000707,11.635,0.611875,8.65,2.43
"3,5,10,11,14,15,16;A","BBABABBBBAABBAAA",5.01245854166667,2.54330206833374,10.61651,12.9949309291737,33.6247466666667,17.4927246711857,11.321875,0.578125,8.87,2.47
"3,5,10,12,13,14,15;A","BBABABBBBABAAAAB",5.30339583333333,3.03965392572783,9.99287333333333,13.0809808511341,32.6404283333333,17.0993453726215,12.150625,0.67,8.7,2.42
"3,5,10,12,13,14,16;A","BBABABBBBABAAABA",5.16506020833333,2.79302098706559,10.2823583333333,13.0146537145402,33.1862616666667,17.3244747066598,11.791875,0.625625,8.73,2.42
"3,5,10,12,13,15,16;A","BBABABBBBABAABAA",5.04395197916667,2.60966049437755,10.5511166666667,13.0289000379502,33.5288933333333,17.4205056540756,11.43875,0.5825,8.85,2.44
"3,5,10,12,14,15,16;A","BBABABBBBABABAAA",4.94492145833333,2.51641951532198,10.7839616666667,13.0692675531217,33.8124583333333,17.4743614899655,11.11,0.54875,9.05,2.48
"3,5,10,13,14,15,16;A","BBABABBBBABBAAAA",4.88163645833333,2.52834703941285,11.021785,13.1502807463454,34.082695,17.4884198651858,10.935625,0.5225,9.36,2.58
"3,5,11,12,13,14,15;A","BBABABBBBBAAAAAB",5.276754375,3.14549855014231,10.1923466666667,13.2048148636962,32.87141,17.0586342712747,12.0925,0.665,8.96,2.42
"3,5,11,12,13,14,16;A","BBABABBBBBAAAABA",5.1378978125,2.89396900266704,10.4776683333333,13.1335941982844,33.4089083333333,17.2809867750591,11.728125,0.61875,8.99,2.42
"3,5,11,12,13,15,16;A","BBABABBBBBAAABAA",5.01458364583334,2.70031885759121,10.7372566666667,13.1415357843138,33.74005,17.3733021870516,11.36875,0.57875,9.1,2.44
