"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"1,3,4,5,6,7,8,10,11,12,13,14,15,16;B","BCBBBBBBCBBBBBBB",4.4395278125,2.05444954767052,7.28222833333333,10.9927841177402,35.80963,17.6208892480614,9.67,0.46625,5.28,1.38
"1,3,4,5,6,7,9,10,11,12,13,14,15,16;B","BCBBBBBCBBBBBBBB",4.41486947916667,2.07695693804508,7.367385,11.0753267706132,35.9132283333333,17.5683384252413,9.595,0.456875,5.35,1.43
"1,3,4,5,6,8,9,10,11,12,13,14,15,16;B","BCBBBBCBBBBBBBBB",4.39208677083333,2.11711856688882,7.44701666666667,11.1606236632089,36.0034133333333,17.5083118642683,9.518125,0.46125,5.46,1.46
"1,3,4,5,7,8,9,10,11,12,13,14,15,16;B","BCBBBCBBBBBBBBBB",4.38998447916667,2.18799852415954,7.52891666666667,11.2481171736204,36.0972266666667,17.4216563218685,9.54625,0.47125,5.6,1.48
"1,3,4,6,7,8,9,10,11,12,13,14,15,16;B","BCBBCBBBBBBBBBBB",4.40332239583333,2.27641129984561,7.60865333333333,11.3364211949282,36.1820033333333,17.3329808412308,9.57625,0.48375,5.68,1.56
"1,3,5,6,7,8,9,10,11,12,13,14,15,16;B","BCBCBBBBBBBBBBBB",4.453695625,2.38570427971885,7.70828666666667,11.457938775778,36.29145,17.2043079181005,9.743125,0.500625,5.77,1.63
"1,4,5,6,7,8,9,10,11,12,13,14,15,16;B","BCCBBBBBBBBBBBBB",4.5439015625,2.49552513100731,7.80861333333333,11.5724540099757,36.400375,17.0548609067486,9.986875,0.541875,5.98,1.67
"2,3,4,5,6,7,8,9,10,11,12,13,14,15;B","CBBBBBBBBBBBBBBC",5.115668125,2.52175289412366,5.94121833333333,10.6344111722373,33.37424,17.0727594642126,11.558125,0.7025,4.51,1.27
"2,3,4,5,6,7,8,9,10,11,12,13,14,16;B","CBBBBBBBBBBBBBCB",4.98167354166667,2.41804639677532,6.36126666666667,10.6305755999895,34.5721733333333,17.4916435824059,11.231875,0.669375,4.6,1.27
"2,3,4,5,6,7,8,9,10,11,12,13,15,16;B","CBBBBBBBBBBBBCBB",4.8729171875,2.32691015172137,6.63079166666667,10.675153980834,34.990075,17.5605007182037,10.915625,0.63125,4.7,1.28
"2,3,4,5,6,7,8,9,10,11,12,14,15,16;B","CBBBBBBBBBBBCBBB",4.78254770833333,2.25179095870655,6.82544166666667,10.7421718866217,35.25462,17.6150805730571,10.65375,0.589375,4.81,1.31
"2,3,4,5,6,7,8,9,10,11,13,14,15,16;B","CBBBBBBBBBBCBBBB",4.70525604166667,2.19135187421819,6.97284833333333,10.8202249636421,35.4385366666667,17.6178964678794,10.460625,0.555,4.91,1.31
"2,3,4,5,6,7,8,9,10,12,13,14,15,16;B","CBBBBBBBBBCBBBBB",4.6435325,2.15112170867158,7.122025,10.9168642703608,35.6194383333333,17.5879649712569,10.279375,0.534375,5.03,1.36
"2,3,4,5,6,7,8,9,11,12,13,14,15,16;B","CBBBBBBBBCBBBBBB",4.59522364583333,2.13002328456454,7.23633333333333,10.9830414249477,35.7577033333333,17.5528004528915,10.105625,0.51125,5.23,1.36
"2,3,4,5,6,7,8,10,11,12,13,14,15,16;B","CBBBBBBBCBBBBBBB",4.55486989583333,2.1267571296482,7.33893333333333,11.0689413127986,35.8758533333333,17.5028771812112,9.98375,0.5,5.33,1.41
"2,3,4,5,6,7,9,10,11,12,13,14,15,16;B","CBBBBBBCBBBBBBBB",4.527533125,2.14443689428612,7.42301,11.1491190056945,35.97805,17.4523083670203,9.905,0.488125,5.4,1.46
"2,3,4,5,6,8,9,10,11,12,13,14,15,16;B","CBBBBBCBBBBBBBBB",4.5025934375,2.17900065285999,7.50311666666667,11.2327913970156,36.06828,17.3913307014974,9.81875,0.49375,5.51,1.49
"2,3,4,5,7,8,9,10,11,12,13,14,15,16;B","CBBBBCBBBBBBBBBB",4.49465416666667,2.24125026997301,7.58166166666667,11.316876876456,36.15835,17.310729916669,9.82875,0.5,5.65,1.51
"2,3,4,6,7,8,9,10,11,12,13,14,15,16;B","CBBBCBBBBBBBBBBB",4.49916166666667,2.32085076045809,7.65798166666667,11.4007453980628,36.2390933333333,17.2286615089225,9.820625,0.51,5.74,1.59
"2,3,5,6,7,8,9,10,11,12,13,14,15,16;B","CBBCBBBBBBBBBBBB",4.53613145833333,2.42236598297904,7.750975,11.5103620697268,36.3414833333333,17.1119734392455,9.959375,0.52375,5.83,1.67
"2,4,5,6,7,8,9,10,11,12,13,14,15,16;B","CBCBBBBBBBBBBBBB",4.6047078125,2.53003577160985,7.84269,11.6162685249806,36.4406233333333,16.9794475917196,10.16375,0.5625,6.01,1.71
"3,4,5,6,7,8,9,10,11,12,13,14,15,16;B","CCBBBBBBBBBBBBBB",4.71289395833333,2.61356281600395,7.92420166666667,11.7136254321512,36.5285066666667,16.8435727164111,10.49875,0.6,6.09,1.75
