"Policy","Rule_name","mean.wait","sd.wait","mean.OT","sd.OT","mean.Idle","sd.Idle","excess.wait.rate","extreme.wait.rate","excess.OT.rate","extreme.OT.rate"
"3,9,10,11,13,16;A","BBABBBBBAAABABBA",4.95121989583333,2.78808531143079,8.947775,12.1663861499677,34.4321133333333,17.4820775314343,11.2025,0.6075,6.97,1.96
"3,9,10,11,14,15;A","BBABBBBBAAABBAAB",4.99394072916667,2.87783858698361,8.80526,12.2612408526313,34.07249,17.2404651831248,11.299375,0.616875,7.08,2
"3,9,10,11,14,16;A","BBABBBBBAAABBABA",4.8491596875,2.6656444108617,9.14297833333333,12.2055022672965,34.6742866666667,17.5254159931783,10.87875,0.573125,7.14,2
"3,9,10,11,15,16;A","BBABBBBBAAABBBAA",4.7349271875,2.54952213868895,9.44482,12.2328038956753,35.0619783333333,17.6212979139573,10.545,0.53875,7.29,2.01
"3,9,10,12,13,14;A","BBABBBBBAABAAABB",5.14303052083333,3.11944101908794,8.53165666666667,12.2863859298294,33.650665,17.0702431918247,11.738125,0.654375,7.01,1.99
"3,9,10,12,13,15;A","BBABBBBBAABAABAB",5.01919677083333,2.92814075682135,8.75037666666667,12.288947012661,33.9778716666667,17.1655665660122,11.380625,0.610625,7.05,2.01
"3,9,10,12,13,16;A","BBABBBBBAABAABBA",4.8763815625,2.72868385672073,9.09979,12.2343088375117,34.6111216666667,17.4627701809527,10.960625,0.568125,7.13,2.01
"3,9,10,12,14,15;A","BBABBBBBAABABAAB",4.91608927083333,2.81655823304285,8.95127333333333,12.3264037429771,34.246115,17.2242002738993,11.048125,0.578125,7.23,2.04
"3,9,10,12,14,16;A","BBABBBBBAABABABA",4.77095072916667,2.5839440256026,9.284905,12.2689776335354,34.8421916666667,17.5056862925758,10.626875,0.53375,7.29,2.04
"3,9,10,12,15,16;A","BBABBBBBAABABBAA",4.65560354166667,2.44891805463819,9.58012,12.2931155900466,35.2196966666667,17.6023764688607,10.2825,0.499375,7.43,2.04
"3,9,10,13,14,15;A","BBABBBBBAABBAAAB",4.8448325,2.7991296258613,9.15648666666667,12.3886705727949,34.4975316666667,17.2416444603991,10.83875,0.54625,7.34,2.07
"3,9,10,13,14,16;A","BBABBBBBAABBAABA",4.69868010416667,2.5439893272498,9.48347833333333,12.3274639267638,35.0773866666667,17.5079293212615,10.41625,0.498125,7.39,2.07
"3,9,10,13,15,16;A","BBABBBBBAABBABAA",4.57970364583333,2.38225274928509,9.76226166666667,12.3500075574956,35.4329933333333,17.5997066821119,10.0525,0.46375,7.53,2.07
"3,9,10,14,15,16;A","BBABBBBBAABBBAAA",4.49877916666667,2.33649357111257,10.0403033333333,12.410851336542,35.7598883333333,17.6323677400736,9.8275,0.429375,7.73,2.11
"3,9,11,12,13,14;A","BBABBBBBABAAAABB",5.10076510416667,3.17806353286997,8.702875,12.380462662462,33.8567933333333,17.026424180484,11.651875,0.640625,7.18,2.04
"3,9,11,12,13,15;A","BBABBBBBABAAABAB",4.97513072916667,2.97522404938606,8.91451,12.377446513285,34.1745783333333,17.1180529181002,11.2825,0.60125,7.22,2.06
"3,9,11,12,13,16;A","BBABBBBBABAAABBA",4.8309853125,2.76445005973556,9.25495833333333,12.3203184988029,34.786545,17.4099027604646,10.850625,0.55625,7.3,2.06
"3,9,11,12,14,15;A","BBABBBBBABAABAAB",4.86919125,2.84825268735936,9.104695,12.4087923451142,34.4290166666667,17.1786656534454,10.939375,0.566875,7.37,2.09
"3,9,11,12,14,16;A","BBABBBBBABAABABA",4.72297708333333,2.60342778917551,9.43096166666667,12.3490169447897,35.0078833333333,17.4527234343311,10.51125,0.52,7.43,2.09
"3,9,11,12,15,16;A","BBABBBBBABAABBAA",4.60726614583333,2.45605024496701,9.72390333333333,12.366733333872,35.3834966666667,17.5465179404872,10.165625,0.480625,7.57,2.09
"3,9,11,13,14,15;A","BBABBBBBABABAAAB",4.79047291666667,2.81007081277254,9.29469666666667,12.4640080263059,34.6624216666667,17.1992085931249,10.70125,0.535,7.48,2.14
"3,9,11,13,14,16;A","BBABBBBBABABAABA",4.64336416666667,2.54121546357993,9.61503166666667,12.4007903504045,35.226975,17.4593256938096,10.274375,0.484375,7.53,2.14
"3,9,11,13,15,16;A","BBABBBBBABABABAA",4.52397802083333,2.36566015773823,9.89221333333333,12.4175151769375,35.5805783333333,17.5480102697262,9.9125,0.445,7.67,2.14
"3,9,11,14,15,16;A","BBABBBBBABABBAAA",4.43972760416667,2.30430213903014,10.162805,12.4752409774609,35.898635,17.5838083103753,9.6725,0.41,7.87,2.18
"3,9,12,13,14,15;A","BBABBBBBABBAAAAB",4.75221625,2.87337962840911,9.52011,12.568858707489,34.9274533333333,17.1820860442987,10.605625,0.52625,7.7,2.17
"3,9,12,13,14,16;A","BBABBBBBABBAAABA",4.603705625,2.59058308134631,9.82790166666667,12.5024345940509,35.4695766666667,17.43288656938,10.16875,0.475625,7.74,2.17
"3,9,12,13,15,16;A","BBABBBBBABBAABAA",4.48154166666667,2.39566822307975,10.0961283333333,12.5123599895776,35.8092416666667,17.5230438373562,9.796875,0.43375,7.88,2.17
"3,9,12,14,15,16;A","BBABBBBBABBABAAA",4.39014885416667,2.30805473163118,10.3456233333333,12.5620584516515,36.103355,17.5570644658027,9.51625,0.3975,8.12,2.21
"3,9,13,14,15,16;A","BBABBBBBABBBAAAA",4.33133510416666,2.3351122187318,10.6023983333333,12.6532070474279,36.3986233333333,17.562239903923,9.359375,0.38625,8.43,2.27
"3,10,11,12,13,14;A","BBABBBBBBAAAAABB",5.10019489583333,3.31708963439804,8.90018166666667,12.5325222993646,34.07922,16.9757661280115,11.6675,0.645,7.56,2.15
"3,10,11,12,13,15;A","BBABBBBBBAAAABAB",4.97355635416667,3.11073260454018,9.10823166666667,12.5250181387246,34.3918583333333,17.0663071694746,11.299375,0.601875,7.6,2.17
"3,10,11,12,13,16;A","BBABBBBBBAAAABBA",4.8286190625,2.89730978843267,9.440985,12.4635581444084,34.991155,17.3519484616687,10.8675,0.560625,7.67,2.17
"3,10,11,12,14,15;A","BBABBBBBBAAABAAB",4.86656,2.9764646642925,9.291225,12.5540090390504,34.6387583333333,17.1256302215384,10.9525,0.5675,7.74,2.21
"3,10,11,12,14,16;A","BBABBBBBBAAABABA",4.7196,2.73001798245027,9.61173166666667,12.4906635401989,35.2056916666667,17.3947299383751,10.524375,0.524375,7.79,2.21
"3,10,11,12,15,16;A","BBABBBBBBAAABBAA",4.60260979166667,2.5765279904931,9.89715666666667,12.5023698934187,35.5730966666667,17.4885088384826,10.161875,0.484375,7.92,2.21
"3,10,11,13,14,15;A","BBABBBBBBAABAAAB",4.78367166666667,2.92311864757216,9.467455,12.6031187119076,34.8584483333333,17.1486061033904,10.669375,0.53625,7.86,2.25
"3,10,11,13,14,16;A","BBABBBBBBAABAABA",4.635855,2.6526762588624,9.78228666666667,12.5374199337164,35.411675,17.4051237076185,10.248125,0.49,7.9,2.25
"3,10,11,13,15,16;A","BBABBBBBBAABABAA",4.5153709375,2.47147488194008,10.05352,12.5477667857785,35.75803,17.4947480063746,9.874375,0.450625,8.03,2.25
"3,10,11,14,15,16;A","BBABBBBBBAABBAAA",4.42796041666667,2.39781991776562,10.3139616666667,12.5961786852755,36.0657116666667,17.5286811104198,9.62,0.418125,8.22,2.29
"3,10,12,13,14,15;A","BBABBBBBBABAAAAB",4.7366840625,2.9664354520509,9.68113833333333,12.6993276681995,35.1103083333333,17.1306372384339,10.555625,0.52625,8.07,2.27
"3,10,12,13,14,16;A","BBABBBBBBABAAABA",4.5875009375,2.68067518747319,9.98373833333333,12.6313095399945,35.6416716666667,17.380434611483,10.126875,0.48,8.11,2.27
"3,10,12,13,15,16;A","BBABBBBBBABAABAA",4.464375625,2.47960109987607,10.2465583333333,12.63539160653,35.9750866666667,17.4722543229621,9.745,0.438125,8.24,2.27
"3,10,12,14,15,16;A","BBABBBBBBABABAAA",4.370116875,2.37987347419438,10.48668,12.6778285570678,36.25958,17.5076122915203,9.449375,0.404375,8.47,2.31
"3,10,13,14,15,16;A","BBABBBBBBABBAAAA",4.30610177083333,2.39065862371544,10.7347516666667,12.760029354543,36.54409,17.5120643202342,9.279375,0.393125,8.76,2.37
"3,11,12,13,14,15;A","BBABBBBBBBAAAAAB",4.7235284375,3.09134010723502,9.90060166666667,12.8519201166276,35.3639416666667,17.1068513559995,10.496875,0.524375,8.42,2.38
"3,11,12,13,14,16;A","BBABBBBBBBAAAABA",4.57342958333333,2.8017010579306,10.197085,12.7820091081007,35.8806533333333,17.3481240325066,10.069375,0.479375,8.46,2.38
"3,11,12,13,15,16;A","BBABBBBBBBAAABAA",4.44864447916667,2.59209179181722,10.4513833333333,12.7802642922478,36.2036083333333,17.4372891678773,9.683125,0.44,8.61,2.39
"3,11,12,14,15,16;A","BBABBBBBBBAABAAA",4.35036677083333,2.47600844299527,10.678855,12.8122084364323,36.4727733333333,17.4658809052704,9.356875,0.405625,8.85,2.4
"3,11,13,14,15,16;A","BBABBBBBBBABAAAA",4.27953854166667,2.46389767127636,10.9126883333333,12.88552469452,36.7398983333333,17.4691289892193,9.1675,0.394375,9.14,2.45
"3,12,13,14,15,16;A","BBABBBBBBBBAAAAA",4.24793854166666,2.56465615881926,11.1648183333333,13.0312545794899,37.019625,17.4496527116863,9.10375,0.38875,9.36,2.5
"4,5,6,7,8,9;A","BBBAAAAAABBBBBBB",6.40871739583333,3.51959245307322,6.09754666666667,10.7668121282716,30.6823433333333,17.6568476220047,15.650625,1.14625,4.65,1.42
"4,5,6,7,8,10;A","BBBAAAAABABBBBBB",6.31635,3.38543115997308,6.148955,10.8025743535366,30.7473516666667,17.6377256598109,15.3325,1.0875,4.68,1.43
"4,5,6,7,8,11;A","BBBAAAAABBABBBBB",6.22753729166667,3.28394337623393,6.21341833333333,10.8425689425017,30.8290483333333,17.6260396463907,15.00625,1.043125,4.76,1.45
"4,5,6,7,8,12;A","BBBAAAAABBBABBBB",6.1441353125,3.2105404298465,6.31584666666667,10.8941084964323,30.953985,17.6214041968702,14.745625,1.006875,4.82,1.45
"4,5,6,7,8,13;A","BBBAAAAABBBBABBB",6.06322510416667,3.1584011334275,6.47551166666667,10.9606025355002,31.1551216666667,17.6144143924537,14.515625,0.973125,4.94,1.46
"4,5,6,7,8,14;A","BBBAAAAABBBBBABB",5.97250791666667,3.11851384768863,6.68588333333333,11.0357179212699,31.446835,17.6637756429112,14.258125,0.931875,5.03,1.47
"4,5,6,7,8,15;A","BBBAAAAABBBBBBAB",5.86878479166667,3.0861908342733,6.97322833333333,11.0769932470275,31.8835783333333,17.7814885388365,13.974375,0.905,5.09,1.48
"4,5,6,7,8,16;A","BBBAAAAABBBBBBBA",5.73516833333333,3.0476938501364,7.40074333333333,11.0662910380263,32.6640083333333,18.1016272969191,13.611875,0.87375,5.18,1.48
"4,5,6,7,9,10;A","BBBAAAABAABBBBBB",6.2490034375,3.32253748708498,6.21059833333333,10.8474278023712,30.82193,17.6107046183764,15.105,1.059375,4.77,1.46
"4,5,6,7,9,11;A","BBBAAAABABABBBBB",6.15696197916667,3.20524204977017,6.27455666666667,10.8840606608927,30.9032916666667,17.5971718897196,14.769375,1.0125,4.83,1.48
